date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:35:18	32079/32079	---M--	200	added ('OK')	image/png	etag:%227d4f-6455ddfc-b0a6cee8ae9c452f;;;%22	https://html.topylo.com/musicly-prev/musicly/assets/img/news/author.png	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/img/news/author.png	(from https://html.topylo.com/musicly-prev/musicly/news-details.html)
12:35:19	21543/21543	---M--	200	added ('OK')	image/png	etag:%225427-6455ddfc-2326713091b534a1;;;%22	https://html.topylo.com/musicly-prev/musicly/assets/img/news/author-02.png	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/img/news/author-02.png	(from https://html.topylo.com/musicly-prev/musicly/news-details.html)
12:35:19	25348/25348	---M--	200	added ('OK')	image/png	etag:%226304-6455ddfc-92247b382c465af8;;;%22	https://html.topylo.com/musicly-prev/musicly/assets/img/news/author-03.png	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/img/news/author-03.png	(from https://html.topylo.com/musicly-prev/musicly/news-details.html)
12:35:21	170952/170952	---M--	200	added ('OK')	image/jpeg	etag:%2229bc8-6455ddfc-5addf8c2b8dc17da;;;%22	https://html.topylo.com/musicly-prev/musicly/assets/img/shop/shop-page-title.jpg	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/img/shop/shop-page-title.jpg	(from https://html.topylo.com/musicly-prev/musicly/shop.html)
12:35:21	137717/137717	---M--	200	added ('OK')	image/png	etag:%22219f5-6455ddfc-bb86fe90823d0482;;;%22	https://html.topylo.com/musicly-prev/musicly/assets/img/shop/product-01.png	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/img/shop/product-01.png	(from https://html.topylo.com/musicly-prev/musicly/shop.html)
12:35:22	106433/106433	---M--	200	added ('OK')	image/png	etag:%2219fc1-6455ddfc-ba7c131e3589f291;;;%22	https://html.topylo.com/musicly-prev/musicly/assets/img/shop/product-02.png	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/img/shop/product-02.png	(from https://html.topylo.com/musicly-prev/musicly/shop.html)
12:35:22	95823/95823	---M--	200	added ('OK')	image/png	etag:%221764f-6455ddfc-8aa3c0c3e4fe48ef;;;%22	https://html.topylo.com/musicly-prev/musicly/assets/img/shop/product-03.png	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/img/shop/product-03.png	(from https://html.topylo.com/musicly-prev/musicly/shop.html)
12:35:24	127918/127918	---M--	200	added ('OK')	image/png	etag:%221f3ae-6455ddfc-9e22aea8308ab75b;;;%22	https://html.topylo.com/musicly-prev/musicly/assets/img/shop/product-04.png	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/img/shop/product-04.png	(from https://html.topylo.com/musicly-prev/musicly/shop.html)
12:35:24	120958/120958	---M--	200	added ('OK')	image/png	etag:%221d87e-6455ddfc-ca6f41b26b4f6394;;;%22	https://html.topylo.com/musicly-prev/musicly/assets/img/shop/product-05.png	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/img/shop/product-05.png	(from https://html.topylo.com/musicly-prev/musicly/shop.html)
12:35:25	29126/29126	---M--	200	added ('OK')	image/png	etag:%2271c6-6455ddfc-a8cfd5d36109adf1;;;%22	https://html.topylo.com/musicly-prev/musicly/assets/img/shop/product-06.png	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/img/shop/product-06.png	(from https://html.topylo.com/musicly-prev/musicly/shop.html)
12:35:26	162469/162469	---M--	200	added ('OK')	image/png	etag:%2227aa5-6455ddfc-1a36f1d7a5217057;;;%22	https://html.topylo.com/musicly-prev/musicly/assets/img/shop/product-07.png	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/img/shop/product-07.png	(from https://html.topylo.com/musicly-prev/musicly/shop.html)
12:35:27	129011/129011	---M--	200	added ('OK')	image/png	etag:%221f7f3-6455ddfc-ed49548d9174ae41;;;%22	https://html.topylo.com/musicly-prev/musicly/assets/img/shop/product-09.png	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/img/shop/product-09.png	(from https://html.topylo.com/musicly-prev/musicly/shop.html)
12:35:27	76992/76992	---M--	200	added ('OK')	image/png	etag:%2212cc0-6455ddfc-9495fda6f06115d9;;;%22	https://html.topylo.com/musicly-prev/musicly/assets/img/shop/product-10.png	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/img/shop/product-10.png	(from https://html.topylo.com/musicly-prev/musicly/shop.html)
12:35:28	78045/78045	---M--	200	added ('OK')	image/png	etag:%22130dd-6455ddfc-83f9c35015826878;;;%22	https://html.topylo.com/musicly-prev/musicly/assets/img/shop/product-11.png	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/img/shop/product-11.png	(from https://html.topylo.com/musicly-prev/musicly/shop.html)
12:35:29	116209/116209	---M--	200	added ('OK')	image/png	etag:%221c5f1-6455ddfc-186e34b5e6200d7b;;;%22	https://html.topylo.com/musicly-prev/musicly/assets/img/shop/product-12.png	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/img/shop/product-12.png	(from https://html.topylo.com/musicly-prev/musicly/shop.html)
12:35:30	110002/110002	---M--	200	added ('OK')	image/jpeg	etag:%221adb2-6455ddfc-29926de120474672;;;%22	https://html.topylo.com/musicly-prev/musicly/assets/img/bg/contact-bg.jpg	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/img/bg/contact-bg.jpg	(from https://html.topylo.com/musicly-prev/musicly/contact.html)
12:35:30	4764/4764	---M--	200	added ('OK')	image/jpeg	etag:%22129c-6455ddfc-e37a71b40fcb4d8a;;;%22	https://html.topylo.com/musicly-prev/musicly/assets/img/contact/flag-01.jpg	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/img/contact/flag-01.jpg	(from https://html.topylo.com/musicly-prev/musicly/contact.html)
12:35:31	2526/2526	---M--	200	added ('OK')	image/jpeg	etag:%229de-6455ddfc-cf3768c24639e18d;;;%22	https://html.topylo.com/musicly-prev/musicly/assets/img/contact/flag-02.jpg	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/img/contact/flag-02.jpg	(from https://html.topylo.com/musicly-prev/musicly/contact.html)
12:35:31	5027/5027	---M--	200	added ('OK')	image/jpeg	etag:%2213a3-6455ddfc-d29b418c60369f00;;;%22	https://html.topylo.com/musicly-prev/musicly/assets/img/contact/flag-03.jpg	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/img/contact/flag-03.jpg	(from https://html.topylo.com/musicly-prev/musicly/contact.html)
12:35:32	2457/2457	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2027%20Feb%202023%2014:13:42%20GMT	https://html.topylo.com/musicly-prev/musicly/e	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/e	(from https://html.topylo.com/musicly-prev/musicly/assets/app/js/swiper-bundle.min.js)
12:35:32	2457/2457	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2027%20Feb%202023%2014:13:42%20GMT	https://html.topylo.com/musicly-prev/musicly/Version/	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/Version/index.html	(from https://html.topylo.com/musicly-prev/musicly/assets/app/js/swiper-bundle.min.js)
12:35:32	2457/2457	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2027%20Feb%202023%2014:13:42%20GMT	https://html.topylo.com/musicly-prev/musicly/t.params.url	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/t.params.url	(from https://html.topylo.com/musicly-prev/musicly/assets/app/js/swiper-bundle.min.js)
